date,channel,sub_channel,site,os_type,country,f_value,nb_users,nb_orders,nb_gmv,ab_users,ab_orders,ab_gmv,campaign_id,format,app_id,app_name,creative_type
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|BF|,0.0,0.0,0.0,2,2,116.06,BF,,,,
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,0.0,0.0,0.0,7,10,506.56,Drv6GXFl5QJBZL0s,,,,
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|E7Wz0MvpAtcN0v8z|,1.0,1.0,14.57,1,8,351.24,E7Wz0MvpAtcN0v8z,,,,
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,0.0,0.0,0.0,7,12,431.92,XydISszNaItpk7GL,,,,
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|bymeqNwRtUcJxldm|,0.0,0.0,0.0,3,5,137.23,bymeqNwRtUcJxldm,,,,
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,4,11,347.61,cyjmzbaTyriz2JLT,,,,
2025-11-23,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,4,4,126.43,f16VTEU4yyKtcRRn,,,,
2025-11-23,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,7,13,710.8,K0FIoPq5vf0DyzT9,,,,
2025-11-23,SNS Ads,Moloco,app,android,US,bm|moloco|w0kFtkG5nQxAqEIk|,0.0,0.0,0.0,1,1,50.98,w0kFtkG5nQxAqEIk,,,,
2025-11-23,SNS Ads,Moloco,app,android,US,bm|moloco|DJvU9a2n3ewqqMPF|,0.0,0.0,0.0,2,3,102.21,DJvU9a2n3ewqqMPF,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|X30KEfIzSATxtJVJ|,0.0,0.0,0.0,3,3,52.37,X30KEfIzSATxtJVJ,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|qR6vP9lvx1CzB7Zz|,0.0,0.0,0.0,3,4,60.23,qR6vP9lvx1CzB7Zz,,,,
2025-11-23,SNS Ads,Moloco,app,android,FR,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,4,5,252.11,HXhn6QKlWyUMQ1zS,,,,
2025-11-23,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,1.0,2.0,74.7,5,8,300.64,JlveByy3IgzuEAGj,,,,
2025-11-23,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,2,5,173.07,Kq0WObe1vnml2Qks,,,,
2025-11-23,SNS Ads,Moloco,app,android,FR,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,3,5,274.6,wXB1DWVxBJ3OGA5b,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,7,15,370.31,wXB1DWVxBJ3OGA5b,,,,
2025-11-23,SNS Ads,Moloco,app,android,IT,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,1,43.79,QEmLPeIwEsT0KKHq,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|A6vacpwirPBNec45|,0.0,0.0,0.0,2,3,62.55,A6vacpwirPBNec45,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,11,18,722.82,CgGZhsi0k4pTkn27,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,14,18,654.45,HXhn6QKlWyUMQ1zS,,,,
2025-11-23,SNS Ads,Moloco,app,android,IT,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,22.3,P0jzrvXJvxSL3geR,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,7,20,685.32,JlveByy3IgzuEAGj,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,4,6,308.5,Kq0WObe1vnml2Qks,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|R05M7zrrzXNfMJcI|,0.0,0.0,0.0,3,13,449.37,R05M7zrrzXNfMJcI,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|RysUcgWUsQqHf9Bz|,0.0,0.0,0.0,4,6,372.71,RysUcgWUsQqHf9Bz,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|SViVZ3VPhTm73XG1|,0.0,0.0,0.0,1,2,48.42,SViVZ3VPhTm73XG1,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|ajq1qWFMXU7LpVWh|,0.0,0.0,0.0,1,1,17.09,ajq1qWFMXU7LpVWh,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|as9Q3o2Cihm9K1Zv|,0.0,0.0,0.0,3,8,289.27,as9Q3o2Cihm9K1Zv,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,8,12,504.22,jOfBZ232zndnjxEy,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|l35Q45By1DNiLFi2|,0.0,0.0,0.0,2,3,101.74,l35Q45By1DNiLFi2,,,,
2025-11-23,SNS Ads,Moloco,app,android,UK,bm|moloco|JbkvDqzc1zXP4LF8|,0.0,0.0,0.0,1,1,32.94,JbkvDqzc1zXP4LF8,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|fjXUAFqzOVK6RcTT|,0.0,0.0,0.0,2,6,283.66,fjXUAFqzOVK6RcTT,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|fHZxHNtaDIkfGhFY|,0.0,0.0,0.0,3,7,228.27,fHZxHNtaDIkfGhFY,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|Zh5qiXaIPKfJE835|,0.0,0.0,0.0,3,4,231.0,Zh5qiXaIPKfJE835,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|TJTyybqmB5FROr4l|,0.0,0.0,0.0,6,7,221.8,TJTyybqmB5FROr4l,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|hclIZYFQNnfN05Xm|,0.0,0.0,0.0,2,7,237.81,hclIZYFQNnfN05Xm,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|PTeYUzsR1LFreby5|,0.0,0.0,0.0,2,2,118.54,PTeYUzsR1LFreby5,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,5,14,770.0,K0FIoPq5vf0DyzT9,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|JraephpfkQNpm5jk|,0.0,0.0,0.0,2,2,79.81,JraephpfkQNpm5jk,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,1,40.0,QEmLPeIwEsT0KKHq,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,0.0,0.0,0.0,10,14,710.9,hyrPGt1QYV6tOCcv,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|DJvU9a2n3ewqqMPF|,0.0,0.0,0.0,2,5,260.22,DJvU9a2n3ewqqMPF,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|ylczL3IqJEy7dAry|,0.0,0.0,0.0,2,3,123.77,ylczL3IqJEy7dAry,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|BF|,0.0,0.0,0.0,3,3,142.18,BF,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,0.0,0.0,0.0,21,52,2695.6,Drv6GXFl5QJBZL0s,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|E7Wz0MvpAtcN0v8z|,0.0,0.0,0.0,1,1,39.34,E7Wz0MvpAtcN0v8z,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,2,2,104.11,UwMMZZYzO3kItw7o,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,1.0,1.0,114.37,12,25,1004.5,XydISszNaItpk7GL,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|bymeqNwRtUcJxldm|,0.0,0.0,0.0,1,1,45.22,bymeqNwRtUcJxldm,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,4,9,313.64,cyjmzbaTyriz2JLT,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,1,1,35.3,f16VTEU4yyKtcRRn,,,,
2025-11-24,SNS Ads,Moloco,app,ios,US,bm|moloco|lPOfWms8Cimmzjo8|,0.0,0.0,0.0,2,2,93.24,lPOfWms8Cimmzjo8,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,27,47,2853.57,l6VfB07TYOluKyMV,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|D3pNu3qZTP9LEozi|,0.0,0.0,0.0,1,1,23.72,D3pNu3qZTP9LEozi,,,,
2025-11-24,SNS Ads,Moloco,app,android,US,bm|moloco|XnIqvtPufLyzqwY3|,0.0,0.0,0.0,3,3,127.24,XnIqvtPufLyzqwY3,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|rCmLlHhLTLsBKj2j|,0.0,0.0,0.0,1,1,50.06,rCmLlHhLTLsBKj2j,,,,
2025-11-24,SNS Ads,Moloco,app,android,ES,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,1,1,16.95,HXhn6QKlWyUMQ1zS,,,,
2025-11-24,SNS Ads,Moloco,app,android,ES,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,1,98.79,QEmLPeIwEsT0KKHq,,,,
2025-11-24,SNS Ads,Moloco,app,android,ES,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,1,1,20.62,l6VfB07TYOluKyMV,,,,
2025-11-24,SNS Ads,Moloco,app,android,FR,bm|moloco|HXhn6QKlWyUMQ1zS|,1.0,3.0,86.23,10,17,700.67,HXhn6QKlWyUMQ1zS,,,,
2025-11-24,SNS Ads,Moloco,app,android,FR,bm|moloco|I2nTAYBIEfOuZF7S|,0.0,0.0,0.0,1,1,19.77,I2nTAYBIEfOuZF7S,,,,
2025-11-24,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,3,13,376.57,JlveByy3IgzuEAGj,,,,
2025-11-24,SNS Ads,Moloco,app,android,FR,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,20.51,P0jzrvXJvxSL3geR,,,,
2025-11-24,SNS Ads,Moloco,app,android,FR,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,4,6,265.29,wXB1DWVxBJ3OGA5b,,,,
2025-11-24,SNS Ads,Moloco,app,android,IT,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,2,269.0,P0jzrvXJvxSL3geR,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|A6vacpwirPBNec45|,0.0,0.0,0.0,7,12,295.03,A6vacpwirPBNec45,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,24,34,967.98,CgGZhsi0k4pTkn27,,,,
2025-11-24,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,5,12,597.06,Kq0WObe1vnml2Qks,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,1.0,1.0,44.65,13,20,705.36,HXhn6QKlWyUMQ1zS,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,1.0,2.0,48.99,7,18,659.26,JlveByy3IgzuEAGj,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,8,25,799.49,Kq0WObe1vnml2Qks,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,12,25,828.54,wXB1DWVxBJ3OGA5b,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|R5eMI1yQHEYtyc4A|,0.0,0.0,0.0,1,1,48.05,R5eMI1yQHEYtyc4A,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|RysUcgWUsQqHf9Bz|,0.0,0.0,0.0,3,4,165.87,RysUcgWUsQqHf9Bz,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|X30KEfIzSATxtJVJ|,0.0,0.0,0.0,5,9,357.08,X30KEfIzSATxtJVJ,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|as9Q3o2Cihm9K1Zv|,0.0,0.0,0.0,3,3,77.0,as9Q3o2Cihm9K1Zv,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,8,16,565.92,jOfBZ232zndnjxEy,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|qR6vP9lvx1CzB7Zz|,0.0,0.0,0.0,6,9,298.52,qR6vP9lvx1CzB7Zz,,,,
2025-11-24,SNS Ads,Moloco,app,android,UK,bm|moloco|GN18Ix9uw9CjhcBg|,0.0,0.0,0.0,1,1,24.26,GN18Ix9uw9CjhcBg,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|Zh5qiXaIPKfJE835|,0.0,0.0,0.0,6,21,945.67,Zh5qiXaIPKfJE835,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|XnIqvtPufLyzqwY3|,1.0,6.0,238.37,4,20,677.3,XnIqvtPufLyzqwY3,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|V9twghEhZLVsQ3R9|,0.0,0.0,0.0,1,1,21.2,V9twghEhZLVsQ3R9,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|TJTyybqmB5FROr4l|,0.0,0.0,0.0,9,13,1047.66,TJTyybqmB5FROr4l,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|T2sMmDfenXuDkSuD|,0.0,0.0,0.0,1,1,15.68,T2sMmDfenXuDkSuD,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|DJvU9a2n3ewqqMPF|,0.0,0.0,0.0,3,6,466.85,DJvU9a2n3ewqqMPF,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|MZ1eTIS8600xuUdq|,0.0,0.0,0.0,2,3,89.16,MZ1eTIS8600xuUdq,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|K0FIoPq5vf0DyzT9|,0.0,0.0,0.0,6,12,840.57,K0FIoPq5vf0DyzT9,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|JraephpfkQNpm5jk|,0.0,0.0,0.0,4,8,231.69,JraephpfkQNpm5jk,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|aKi3Aw3BrHMdZHnN|,0.0,0.0,0.0,1,1,14.29,aKi3Aw3BrHMdZHnN,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|NZkcq9x8WYviJNql|,0.0,0.0,0.0,1,2,158.96,NZkcq9x8WYviJNql,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|fHZxHNtaDIkfGhFY|,0.0,0.0,0.0,2,2,166.12,fHZxHNtaDIkfGhFY,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|f16VTEU4yyKtcRRn|,0.0,0.0,0.0,5,7,232.63,f16VTEU4yyKtcRRn,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,37,69,4445.92,l6VfB07TYOluKyMV,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|ylczL3IqJEy7dAry|,0.0,0.0,0.0,2,6,104.68,ylczL3IqJEy7dAry,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|B9nx97yUEr0lJI7E|,1.0,2.0,62.28,0,0,0.0,B9nx97yUEr0lJI7E,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,2.0,6.0,343.32,15,28,1745.17,Drv6GXFl5QJBZL0s,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|E7Wz0MvpAtcN0v8z|,0.0,0.0,0.0,6,12,453.42,E7Wz0MvpAtcN0v8z,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|SMIZ6E0Nd7Uerr2V|,0.0,0.0,0.0,1,2,54.82,SMIZ6E0Nd7Uerr2V,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,4,11,930.97,UwMMZZYzO3kItw7o,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|XydISszNaItpk7GL|,0.0,0.0,0.0,6,9,378.08,XydISszNaItpk7GL,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|bymeqNwRtUcJxldm|,0.0,0.0,0.0,4,8,327.79,bymeqNwRtUcJxldm,,,,
2025-11-25,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,8,12,513.78,cyjmzbaTyriz2JLT,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|D3pNu3qZTP9LEozi|,0.0,0.0,0.0,1,4,152.93,D3pNu3qZTP9LEozi,,,,
2025-11-25,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,0.0,0.0,0.0,10,16,834.78,hyrPGt1QYV6tOCcv,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|qR6vP9lvx1CzB7Zz|,0.0,0.0,0.0,4,6,159.77,qR6vP9lvx1CzB7Zz,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|wXB1DWVxBJ3OGA5b|,1.0,1.0,106.15,11,21,861.15,wXB1DWVxBJ3OGA5b,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|ogrsP85Gma5SQ6bB|,0.0,0.0,0.0,1,1,41.51,ogrsP85Gma5SQ6bB,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|pln3AoB3uguqGjIp|,0.0,0.0,0.0,2,3,86.42,pln3AoB3uguqGjIp,,,,
2025-11-25,SNS Ads,Moloco,app,android,CA,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,1,54.28,P0jzrvXJvxSL3geR,,,,
2025-11-25,SNS Ads,Moloco,app,android,CA,bm|moloco|hyrPGt1QYV6tOCcv|,0.0,0.0,0.0,1,1,38.67,hyrPGt1QYV6tOCcv,,,,
2025-11-25,SNS Ads,Moloco,app,android,DE,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,2,77.9,QEmLPeIwEsT0KKHq,,,,
2025-11-25,SNS Ads,Moloco,app,android,ES,bm|moloco|fjDa24Mo2EBm522M|,0.0,0.0,0.0,2,3,202.75,fjDa24Mo2EBm522M,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|CAJ60gyj1Nz1pMxL|,0.0,0.0,0.0,4,4,205.49,CAJ60gyj1Nz1pMxL,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|GN18Ix9uw9CjhcBg|,0.0,0.0,0.0,1,1,19.92,GN18Ix9uw9CjhcBg,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,12,15,981.72,HXhn6QKlWyUMQ1zS,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,5,5,207.66,JlveByy3IgzuEAGj,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,1.0,1.0,35.49,2,6,193.7,Kq0WObe1vnml2Qks,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|hAKUZiKXylzAQYD5|,0.0,0.0,0.0,1,1,19.89,hAKUZiKXylzAQYD5,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,3,7,493.04,wXB1DWVxBJ3OGA5b,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|A6vacpwirPBNec45|,0.0,0.0,0.0,3,5,362.0,A6vacpwirPBNec45,,,,
2025-11-25,SNS Ads,Moloco,app,android,FR,bm|moloco|I2nTAYBIEfOuZF7S|,0.0,0.0,0.0,5,7,288.04,I2nTAYBIEfOuZF7S,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|GN18Ix9uw9CjhcBg|,0.0,0.0,0.0,1,2,62.5,GN18Ix9uw9CjhcBg,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|CgGZhsi0k4pTkn27|,0.0,0.0,0.0,19,28,1496.74,CgGZhsi0k4pTkn27,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|jOfBZ232zndnjxEy|,0.0,0.0,0.0,4,7,162.03,jOfBZ232zndnjxEy,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|as9Q3o2Cihm9K1Zv|,0.0,0.0,0.0,2,2,40.46,as9Q3o2Cihm9K1Zv,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|ajq1qWFMXU7LpVWh|,0.0,0.0,0.0,2,2,50.21,ajq1qWFMXU7LpVWh,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|RysUcgWUsQqHf9Bz|,0.0,0.0,0.0,4,11,441.87,RysUcgWUsQqHf9Bz,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|X30KEfIzSATxtJVJ|,0.0,0.0,0.0,8,12,356.04,X30KEfIzSATxtJVJ,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|L4beJ3bbu7GnIW9B|,0.0,0.0,0.0,4,4,69.41,L4beJ3bbu7GnIW9B,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,8,14,396.91,Kq0WObe1vnml2Qks,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,4,4,178.28,JlveByy3IgzuEAGj,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,0.0,0.0,0.0,21,39,1531.38,HXhn6QKlWyUMQ1zS,,,,
2025-11-25,SNS Ads,Moloco,app,android,UK,bm|moloco|R05M7zrrzXNfMJcI|,0.0,0.0,0.0,5,6,269.49,R05M7zrrzXNfMJcI,,,,
2025-11-26,SNS Ads,Moloco,app,android,US,bm|moloco|V9twghEhZLVsQ3R9|,0.0,0.0,0.0,3,4,250.18,V9twghEhZLVsQ3R9,,,,
2025-11-26,SNS Ads,Moloco,app,android,US,bm|moloco|aKi3Aw3BrHMdZHnN|,0.0,0.0,0.0,2,2,158.83,aKi3Aw3BrHMdZHnN,,,,
2025-11-26,SNS Ads,Moloco,app,android,ES,bm|moloco|QEmLPeIwEsT0KKHq|,0.0,0.0,0.0,1,2,137.41,QEmLPeIwEsT0KKHq,,,,
2025-11-26,SNS Ads,Moloco,app,android,UK,bm|moloco|A6vacpwirPBNec45|,0.0,0.0,0.0,6,6,197.5,A6vacpwirPBNec45,,,,
2025-11-26,SNS Ads,Moloco,app,ios,US,bm|moloco|cyjmzbaTyriz2JLT|,0.0,0.0,0.0,3,7,285.47,cyjmzbaTyriz2JLT,,,,
2025-11-26,SNS Ads,Moloco,app,android,FR,bm|moloco|JlveByy3IgzuEAGj|,0.0,0.0,0.0,6,11,348.73,JlveByy3IgzuEAGj,,,,
2025-11-26,SNS Ads,Moloco,app,android,US,bm|moloco|l6VfB07TYOluKyMV|,0.0,0.0,0.0,26,48,1918.51,l6VfB07TYOluKyMV,,,,
2025-11-26,SNS Ads,Moloco,app,android,US,bm|moloco|hyrPGt1QYV6tOCcv|,0.0,0.0,0.0,8,10,398.78,hyrPGt1QYV6tOCcv,,,,
2025-11-26,SNS Ads,Moloco,app,android,FR,bm|moloco|Kq0WObe1vnml2Qks|,0.0,0.0,0.0,4,5,185.42,Kq0WObe1vnml2Qks,,,,
2025-11-26,SNS Ads,Moloco,app,android,US,bm|moloco|DJvU9a2n3ewqqMPF|,0.0,0.0,0.0,5,6,353.24,DJvU9a2n3ewqqMPF,,,,
2025-11-26,SNS Ads,Moloco,app,ios,US,bm|moloco|E7Wz0MvpAtcN0v8z|,0.0,0.0,0.0,3,5,193.25,E7Wz0MvpAtcN0v8z,,,,
2025-11-26,SNS Ads,Moloco,app,android,FR,bm|moloco|I2nTAYBIEfOuZF7S|,0.0,0.0,0.0,4,4,628.36,I2nTAYBIEfOuZF7S,,,,
2025-11-26,SNS Ads,Moloco,app,android,FR,bm|moloco|wXB1DWVxBJ3OGA5b|,0.0,0.0,0.0,4,4,166.11,wXB1DWVxBJ3OGA5b,,,,
2025-11-26,SNS Ads,Moloco,app,ios,US,bm|moloco|c8gf6vmtdcNbi5TR|,0.0,0.0,0.0,3,4,122.68,c8gf6vmtdcNbi5TR,,,,
2025-11-26,SNS Ads,Moloco,app,ios,US,bm|moloco|bymeqNwRtUcJxldm|,0.0,0.0,0.0,4,5,261.26,bymeqNwRtUcJxldm,,,,
2025-11-26,SNS Ads,Moloco,app,android,US,bm|moloco|WNWkfdH88MxhBxTm|,0.0,0.0,0.0,1,1,17.39,WNWkfdH88MxhBxTm,,,,
2025-11-26,SNS Ads,Moloco,app,ios,US,bm|moloco|Drv6GXFl5QJBZL0s|,0.0,0.0,0.0,18,32,1680.86,Drv6GXFl5QJBZL0s,,,,
2025-11-26,SNS Ads,Moloco,app,android,UK,bm|moloco|HXhn6QKlWyUMQ1zS|,1.0,5.0,93.07,25,63,2292.5,HXhn6QKlWyUMQ1zS,,,,
2025-11-26,SNS Ads,Moloco,app,ios,US,bm|moloco|UwMMZZYzO3kItw7o|,0.0,0.0,0.0,10,11,292.02,UwMMZZYzO3kItw7o,,,,
2025-11-26,SNS Ads,Moloco,app,android,IT,bm|moloco|P0jzrvXJvxSL3geR|,0.0,0.0,0.0,1,3,66.38,P0jzrvXJvxSL3geR,,,,
